id,lon,lat,area,source
4040048900,81.25208333,8.464583333,10161.39,hydrosheds
4040050210,90.37291667,40.20208333,909036.72,hydrosheds
4040050220,59.71458333,44.90625,622506.92,hydrosheds
4040050230,74.60208333,46.38541667,404800.52,hydrosheds
4040050240,60.95208333,46.33541667,325885.84,hydrosheds
4040050250,63.29791667,48.14791667,143951.68,hydrosheds
4040050260,115.7854167,47.77291667,113024.74,hydrosheds
4040050270,95.16458333,37.01875,109629.06,hydrosheds
4040050280,92.88541667,40.33958333,91361.42,hydrosheds
4040050290,85.96875,45.81041667,81711.17,hydrosheds
4040050300,67.72708333,44.95625,75344.62,hydrosheds
4040050310,66.93958333,45.13541667,73165.43,hydrosheds
4040050320,100.6770833,42.41041667,71257.32,hydrosheds
4040050330,81.67291667,46.15208333,63248.14,hydrosheds
4040050340,82.88958333,44.91875,51701.59,hydrosheds
4040050360,62.30208333,43.41458333,43160.15,hydrosheds
4040050370,101.5770833,41.96041667,40730.02,hydrosheds
4040050380,104.6145833,41.45625,40599.22,hydrosheds
4040050390,103.6145833,44.52708333,37302.35,hydrosheds
4040050410,89.28958333,42.66041667,34859.63,hydrosheds
4040050430,99.13958333,45.58958333,31606.91,hydrosheds
4040050440,91.31041667,45.75208333,30876.07,hydrosheds
4040050450,106.3104167,42.23958333,30330.13,hydrosheds
4040050470,89.04791667,31.77708333,29077.11,hydrosheds
4040050480,100.0395833,42.23125,26040.58,hydrosheds
4040050520,108.0979167,43.38958333,23956.36,hydrosheds
4040050550,103.6020833,39.15208333,22142.49,hydrosheds
4040050580,95.26458333,43.74791667,21092.84,hydrosheds
4040050590,87.43541667,44.66875,20449.3,hydrosheds
4040050610,85.63958333,30.94791667,20080.06,hydrosheds
4040050700,98.03958333,40.39791667,15872.13,hydrosheds
4040050730,66.32291667,45.86458333,15014.11,hydrosheds
4040050740,92.73541667,44.82291667,14258.53,hydrosheds
4040050780,87.52708333,31.88541667,12848.69,hydrosheds
4040050790,103.28125,42.91041667,12536.29,hydrosheds
4040050810,83.05208333,31.57291667,12463.85,hydrosheds
4040050830,111.0979167,42.81041667,12021.94,hydrosheds
4040050900,113.2020833,43.86041667,10799.97,hydrosheds
4040050910,90.65625,30.71458333,10741.32,hydrosheds
4040095270,121.4895833,53.33541667,200833.38,hydrosheds
4040095320,121.4895833,53.33125,293767.54,hydrosheds
4040136170,127.59375,50.24791667,232076.46,hydrosheds
4040136250,127.5895833,50.24375,616425.36,hydrosheds
4040169390,135.0479167,48.46458333,1578542.88,hydrosheds
4040169400,135.0520833,48.46458333,195730.48,hydrosheds
4040186730,132.51875,47.70208333,999994.4,hydrosheds
4040186800,132.51875,47.69791667,552629.8,hydrosheds
4040223160,74.60625,46.38958333,185990.68,hydrosheds
4040223260,74.59791667,46.38541667,216797.84,hydrosheds
4040225090,74.43541667,46.32291667,18972.97,hydrosheds
4040225300,74.43541667,46.31875,196700.54,hydrosheds
4040234270,74.08958333,46.05208333,52029.65,hydrosheds
4040234430,74.09791667,46.04791667,141350.34,hydrosheds
4040273960,59.71458333,44.91041667,43751.01,hydrosheds
4040274280,59.71041667,44.90208333,463252.68,hydrosheds
4040274300,59.71875,44.90208333,53923.85,hydrosheds
4040298550,76.72708333,44.29791667,115833.18,hydrosheds
4040298640,76.72291667,44.29375,12918.61,hydrosheds
4040416190,86.19375,41.03958333,386911.24,hydrosheds
4040416430,86.19791667,41.03125,203047.68,hydrosheds
4040438030,80.93541667,40.48541667,277748.4,hydrosheds
4040438130,80.94375,40.48125,76059.67,hydrosheds
4040449660,90.37291667,40.20625,82860.78,hydrosheds
4040449990,90.37291667,40.19791667,767613.68,hydrosheds
4040462690,79.41875,39.80625,76776.65,hydrosheds
4040462930,79.41875,39.79791667,113684.54,hydrosheds
4040482720,63.50208333,39.17708333,405848.4,hydrosheds
4040484700,63.65625,39.10625,68069.51,hydrosheds
4040484760,63.65625,39.10208333,337555.52,hydrosheds
4040545530,68.31458333,37.11458333,38706.55,hydrosheds
4040545690,68.32291667,37.11041667,116798.48,hydrosheds
4040548260,110.4270833,37.04791667,36898.77,hydrosheds
4040548370,110.4270833,37.04375,441119.72,hydrosheds
4040578640,103.3604167,36.12291667,32883.58,hydrosheds
4040578830,103.3604167,36.11875,184333.26,hydrosheds
4040603570,110.4229167,35.33125,506503.32,hydrosheds
4040603740,110.4229167,35.32708333,40072.64,hydrosheds
4040607260,75.91458333,35.23125,60982.49,hydrosheds
4040607420,75.91458333,35.22708333,71509.95,hydrosheds
4040627250,110.2770833,34.61875,548969.24,hydrosheds
4040627620,110.2729167,34.61041667,135138.94,hydrosheds
4040648310,72.23541667,33.90208333,92571.56,hydrosheds
4040648320,72.23958333,33.90208333,201574.88,hydrosheds
4040694190,119.80625,32.31458333,172079.42,hydrosheds
4040694350,119.80625,32.31041667,1732696.8,hydrosheds
4040748300,114.2770833,30.56458333,165306.1,hydrosheds
4040748310,114.2854167,30.56458333,1293973.84,hydrosheds
4040773130,116.2354167,29.76458333,1493199.36,hydrosheds
4040773260,116.2354167,29.76041667,162424.28,hydrosheds
4040783120,113.1395833,29.46041667,1011219.84,hydrosheds
4040783330,113.14375,29.45625,260551.32,hydrosheds
4040794590,70.65208333,29.10625,419633.24,hydrosheds
4040794730,70.65208333,29.10208333,287889.84,hydrosheds
4040838850,95.27291667,27.71458333,256374.24,hydrosheds
4040839030,95.27291667,27.71041667,41499,hydrosheds
4040865800,93.85625,26.85625,33952.67,hydrosheds
4040865930,93.85625,26.85208333,320576.34,hydrosheds
4040879040,67.87708333,26.41875,97040.42,hydrosheds
4040879050,67.88125,26.41875,740522.96,hydrosheds
4040960200,89.73958333,23.80625,539868.48,hydrosheds
4040960480,89.73958333,23.79791667,944594.96,hydrosheds
4040975150,90.60208333,23.27708333,1488646.56,hydrosheds
4040975160,90.60625,23.27708333,85401.1,hydrosheds
4041043580,102.20625,20.05625,231704.04,hydrosheds
4041043590,102.2145833,20.05625,26058.02,hydrosheds
4041108500,105.51875,15.32291667,420814.64,hydrosheds
4041108580,105.51875,15.31875,119867.8,hydrosheds
4041128230,105.95625,13.54375,560097.56,hydrosheds
4041128330,105.95625,13.53958333,79015.17,hydrosheds
4041144860,104.9520833,11.56875,665658.8,hydrosheds
4041144880,104.9520833,11.56458333,88253.82,hydrosheds
5040000010,97.78125,2.25625,11947.94,hydrosheds
5040003690,100.9270833,1.810416667,19228.42,hydrosheds
5040003700,102.1229167,1.122916667,11645.21,hydrosheds
5040004220,102.5770833,0.16875,20388.69,hydrosheds
5040004230,103.44375,-0.35625,17440.37,hydrosheds
5040004800,104.1895833,-1.097916667,42680.52,hydrosheds
5040005140,105.0229167,-2.402083333,54847.88,hydrosheds
5040007690,112.6354167,-7.064583333,15836.11,hydrosheds
5040015660,114.55625,-3.322916667,13234.97,hydrosheds
5040015820,114.2979167,-3.310416667,60622.81,hydrosheds
5040015830,113.3229167,-3.214583333,19132.39,hydrosheds
5040017030,109.1895833,-0.139583333,83876.64,hydrosheds
5040017820,111.5145833,2.352083333,45413.07,hydrosheds
5040017830,117.60625,2.922916667,29917.32,hydrosheds
5040021180,117.33125,-0.747916667,76429.54,hydrosheds
5040022500,121.64375,18.32708333,27711.93,hydrosheds
5040041230,145.0104167,-7.814583333,31687.67,hydrosheds
5040041240,144.3729167,-7.510416667,16574.61,hydrosheds
5040041870,142.4020833,-8.277083333,63708.02,hydrosheds
5040041880,138.4229167,-5.65625,27955.81,hydrosheds
5040046910,137.8645833,-1.59375,79015.76,hydrosheds
5040047720,144.46875,-3.902083333,80131.23,hydrosheds
5040047730,144.6645833,-4.022916667,17822.6,hydrosheds
5040049720,141.6770833,-15.24375,63660.54,hydrosheds
5040055960,115.1729167,-34.32291667,22582.64,hydrosheds
5040056460,115.74375,-32.03958333,99518.72,hydrosheds
5040056470,115.5020833,-31.35625,13737.45,hydrosheds
5040056740,114.1604167,-27.70208333,65654.06,hydrosheds
5040056750,114.24375,-25.87708333,10496.15,hydrosheds
5040057320,113.65625,-24.86875,73672.02,hydrosheds
5040057330,113.65625,-24.16875,30326.52,hydrosheds
5040057710,114.91875,-21.69375,77104.09,hydrosheds
5040057720,119.1729167,-20.00208333,53454.51,hydrosheds
5040059440,123.5854167,-17.57708333,95694.54,hydrosheds
5040059450,128.3145833,-15.48125,52662.13,hydrosheds
5040061660,129.9270833,-15.44375,99412.46,hydrosheds
5040061670,130.2770833,-13.31458333,54522.49,hydrosheds
5040064130,135.33125,-14.73958333,77474.17,hydrosheds
5040064140,139.6020833,-17.52708333,43398.33,hydrosheds
5040065600,140.7354167,-17.53541667,107783.52,hydrosheds
5040068450,147.5229167,-19.66458333,129696.24,hydrosheds
5040069590,150.7020833,-23.50625,140914.34,hydrosheds
5040069960,152.38125,-24.79375,33211.53,hydrosheds
5040069970,153.1229167,-27.43125,13652.27,hydrosheds
5040070700,153.3645833,-29.43125,22150.69,hydrosheds
5040070710,151.74375,-32.85208333,21293.66,hydrosheds
5040073410,139.38125,-35.34791667,775219.84,hydrosheds
5040075470,129.6479167,-30.60208333,13809.76,hydrosheds
5040077640,147.11875,-41.40625,10199.31,hydrosheds
5040082270,169.8104167,-46.34375,20630.37,hydrosheds
5040085040,174.7729167,-37.34375,14398.51,hydrosheds
5040087590,137.20625,-28.42708333,736713.04,hydrosheds
5040087600,133.0854167,-18.68125,78249.68,hydrosheds
5040087610,142.91875,-29.35625,71783.05,hydrosheds
5040087620,135.6479167,-18.79791667,64371.71,hydrosheds
5040087630,143.59375,-30.80208333,59266.89,hydrosheds
5040087640,127.4520833,-20.21458333,56928.77,hydrosheds
5040087660,128.8020833,-22.61875,53170.77,hydrosheds
5040087670,122.7104167,-23.41041667,50103.94,hydrosheds
5040087690,124.3645833,-31.16041667,45115.46,hydrosheds
5040087710,127.5770833,-27.70625,43488.13,hydrosheds
5040087730,123.79375,-22.48541667,38808.17,hydrosheds
5040087740,115.8229167,-29.73125,36624.61,hydrosheds
5040087750,123.8395833,-19.43958333,35899.38,hydrosheds
5040087760,137.8604167,-31.25208333,32840.78,hydrosheds
5040087780,133.5145833,-17.83125,31166.54,hydrosheds
5040087800,122.3229167,-26.11875,29956.9,hydrosheds
5040087810,133.0520833,-29.63958333,29369.33,hydrosheds
5040087830,129.1604167,-29.09791667,27130.05,hydrosheds
5040087840,131.0229167,-24.84791667,26759.03,hydrosheds
5040088010,130.4770833,-28.82291667,14537.78,hydrosheds
5040088050,123.18125,-29.53958333,13924.9,hydrosheds
5040088170,126.61875,-23.33958333,10817.99,hydrosheds
5040324520,137.9979167,-21.05208333,51614,hydrosheds
5040324690,137.99375,-21.05625,33116.24,hydrosheds
5040455970,138.9270833,-26.83541667,227236.28,hydrosheds
5040456070,138.93125,-26.83958333,121112.78,hydrosheds
5040491370,137.20625,-28.41875,81906.02,hydrosheds
5040491380,137.2104167,-28.41875,360229.64,hydrosheds
5040491500,137.20625,-28.42291667,442135.84,hydrosheds
5040491510,137.2104167,-28.42291667,247816.1,hydrosheds
5040511420,146.7604167,-29.34791667,35156.52,hydrosheds
5040511570,146.7645833,-29.35625,95584.92,hydrosheds
5040524780,146.3145833,-29.94791667,146317.34,hydrosheds
5040524870,146.31875,-29.95208333,243195.86,hydrosheds
5040533380,145.3479167,-30.40208333,53421.71,hydrosheds
5040533450,145.3479167,-30.40625,409833.92,hydrosheds
5040591010,141.9145833,-34.11041667,495471.96,hydrosheds
5040591050,141.9145833,-34.11458333,249850.18,hydrosheds
6040000010,-76.94791667,8.122916667,35996.67,hydrosheds
6040000740,-74.84375,11.06875,260738.96,hydrosheds
6040000750,-71.74375,9.335416667,27553.31,hydrosheds
6040004470,-60.98125,8.577083333,938384.24,hydrosheds
6040004870,-58.59375,6.447916667,154860.56,hydrosheds
6040004880,-57.53541667,6.247916667,15817,hydrosheds
6040005180,-57.13541667,5.789583333,64284.54,hydrosheds
6040005190,-55.93125,5.80625,21204,hydrosheds
6040005490,-54.01458333,5.585416667,66408.64,hydrosheds
6040005500,-51.61041667,4.202083333,26097.74,hydrosheds
6040006470,-50.10208333,1.210416667,42497.13,hydrosheds
6040007000,-51.08125,-0.66875,5912760.32,hydrosheds
6040007010,-50.41875,-1.88125,52964.86,hydrosheds
6040007950,-49.39791667,-2.189583333,772470.48,hydrosheds
6040007960,-48.49375,-1.485416667,49626.16,hydrosheds
6040008320,-44.81041667,-3.327083333,55843.15,hydrosheds
6040009760,-41.84375,-2.802083333,332986.46,hydrosheds
6040009770,-37.78541667,-4.44375,73489.62,hydrosheds
6040011780,-36.40625,-10.46458333,637199.24,hydrosheds
6040011790,-38.91458333,-12.73541667,54759.59,hydrosheds
6040012580,-38.99375,-14.26875,55393.08,hydrosheds
6040012590,-38.93958333,-15.68958333,31591.76,hydrosheds
6040012790,-38.86458333,-15.84791667,70981.55,hydrosheds
6040012800,-39.55625,-18.09791667,15613.56,hydrosheds
6040013420,-39.79375,-19.60625,82937.23,hydrosheds
6040013750,-41.03958333,-21.61875,57234.24,hydrosheds
6040014330,-47.38958333,-24.63958333,24753.15,hydrosheds
6040015560,-51.25625,-30.01458333,71807.91,hydrosheds
6040015570,-51.76875,-31.27708333,16910.5,hydrosheds
6040015940,-52.25208333,-31.78125,56212.23,hydrosheds
6040015950,-56.38541667,-34.78125,13459.84,hydrosheds
6040016720,-58.35208333,-33.38541667,71072.9,hydrosheds
6040016760,-58.10208333,-32.94375,266131.56,hydrosheds
6040016970,-58.52291667,-33.93541667,2594298.24,hydrosheds
6040017380,-57.36041667,-35.74791667,86110.06,hydrosheds
6040017530,-57.06041667,-36.30208333,17420.99,hydrosheds
6040017970,-58.70625,-38.58125,10320.99,hydrosheds
6040018850,-62.16875,-39.86875,294183.04,hydrosheds
6040019090,-62.80208333,-40.99375,112937.94,hydrosheds
6040020000,-65.04791667,-43.32291667,95222.04,hydrosheds
6040020950,-65.92291667,-47.75625,23937.41,hydrosheds
6040020960,-68.57291667,-49.92291667,18118.39,hydrosheds
6040021210,-68.61458333,-49.97291667,26959.82,hydrosheds
6040021220,-69.42291667,-51.08541667,16309.1,hydrosheds
6040023980,-73.33125,-48.21041667,14020.06,hydrosheds
6040024060,-73.57291667,-47.79375,26814.19,hydrosheds
6040025130,-72.77291667,-45.41041667,12294.01,hydrosheds
6040025410,-72.97291667,-43.78125,13162.06,hydrosheds
6040025420,-72.75625,-42.95208333,11388.62,hydrosheds
6040026140,-73.69791667,-40.23958333,15088.75,hydrosheds
6040026750,-73.15208333,-36.81041667,24252.15,hydrosheds
6040026760,-72.84791667,-36.38541667,11424.96,hydrosheds
6040026990,-72.40625,-35.31875,21105.12,hydrosheds
6040027000,-71.63541667,-33.61875,15099.68,hydrosheds
6040028290,-70.93125,-27.31458333,18467.27,hydrosheds
6040028300,-70.63125,-26.34375,11048.79,hydrosheds
6040029040,-70.06041667,-21.43125,35438.44,hydrosheds
6040029050,-69.68125,-20.81458333,14461.17,hydrosheds
6040029280,-81.12708333,-4.885416667,17760.73,hydrosheds
6040032290,-79.83958333,-2.397916667,32683.97,hydrosheds
6040040460,-64.72708333,-29.96458333,149003.04,hydrosheds
6040040470,-68.12708333,-19.18541667,145278.98,hydrosheds
6040040500,-66.81458333,-42.86458333,23805.92,hydrosheds
6040040510,-62.41041667,-35.98958333,23382.88,hydrosheds
6040040530,-67.01458333,-37.39791667,16177.73,hydrosheds
6040075390,-62.71875,8.352083333,830662.32,hydrosheds
6040075410,-62.71458333,8.347916667,92045.96,hydrosheds
6040084750,-66.34375,7.61875,136723.62,hydrosheds
6040084790,-66.34375,7.614583333,548819.12,hydrosheds
6040102250,-67.45208333,6.19375,109267.18,hydrosheds
6040102330,-67.45208333,6.189583333,352421.56,hydrosheds
6040134450,-67.71458333,4.077083333,151606.92,hydrosheds
6040134460,-67.71041667,4.077083333,100975.12,hydrosheds
6040239720,-51.79791667,-1.497916667,5393040.64,hydrosheds
6040239820,-51.79791667,-1.502083333,513313.48,hydrosheds
6040262110,-54.73541667,-2.402083333,4696940.16,hydrosheds
6040262220,-54.74375,-2.40625,494551.24,hydrosheds
6040280400,-59.90625,-3.14375,714735.28,hydrosheds
6040280410,-59.90208333,-3.14375,2216711.04,hydrosheds
6040285930,-58.63541667,-3.35625,2937678.4,hydrosheds
6040285990,-58.63541667,-3.360416667,1368840.32,hydrosheds
6040334790,-42.83958333,-5.035416667,238319.6,hydrosheds
6040334800,-42.83541667,-5.035416667,52199.58,hydrosheds
6040344540,-49.18958333,-5.34375,699576.16,hydrosheds
6040344660,-49.18958333,-5.347916667,41529.28,hydrosheds
6040345000,-48.70625,-5.360416667,308344.94,hydrosheds
6040345180,-48.70625,-5.36875,386072.96,hydrosheds
6040372330,-42.85625,-6.252083333,152536.14,hydrosheds
6040372340,-42.85208333,-6.252083333,75430.11,hydrosheds
6040389860,-43.39375,-6.83125,89132.4,hydrosheds
6040389870,-43.38958333,-6.83125,48641.73,hydrosheds
6040401890,-44.57291667,-7.235416667,25645.2,hydrosheds
6040401900,-44.56875,-7.235416667,51975.96,hydrosheds
6040476790,-50.21041667,-9.84375,228748.46,hydrosheds
6040476800,-50.20208333,-9.84375,52757.85,hydrosheds
6040510750,-43.14375,-11.09791667,77451.6,hydrosheds
6040510890,-43.14375,-11.10208333,347822.64,hydrosheds
6040527670,-50.71458333,-11.75208333,61613.28,hydrosheds
6040527680,-50.71041667,-11.75208333,134697.62,hydrosheds
6040562010,-43.46875,-13.13541667,34405.86,hydrosheds
6040562020,-43.46041667,-13.13541667,272102.68,hydrosheds
6040595200,-43.90208333,-14.59791667,204214.2,hydrosheds
6040595210,-43.89375,-14.59791667,30808.78,hydrosheds
6040639910,-45.10625,-16.56875,45168.85,hydrosheds
6040639920,-45.10208333,-16.56875,107018.46,hydrosheds
6040709810,-51.03958333,-20.16875,223581.46,hydrosheds
6040709820,-51.03541667,-20.16875,143484.02,hydrosheds
6040752460,-53.11458333,-22.62708333,574726.56,hydrosheds
6040752470,-53.11041667,-22.62708333,101738.66,hydrosheds
6040814820,-58.64791667,-27.34375,1136980.4,hydrosheds
6040814830,-58.64375,-27.34375,951736.72,hydrosheds
6040862810,-67.70208333,-31.03125,27147.89,hydrosheds
6040862860,-67.70625,-31.03541667,33460.04,hydrosheds
6040870370,-60.58125,-31.72291667,225844.4,hydrosheds
6040870380,-60.57708333,-31.72291667,2249532.96,hydrosheds
6040877590,-67.37708333,-32.36458333,67995.14,hydrosheds
6040877660,-67.38125,-32.36875,50977.26,hydrosheds
6040913900,-66.84375,-36.29375,31094.76,hydrosheds
6040913910,-66.83958333,-36.29375,189763.46,hydrosheds
6040933800,-64.98541667,-38.81458333,251775.82,hydrosheds
6040933820,-64.98541667,-38.81875,36956.23,hydrosheds
7040000010,-97.78958333,15.98541667,18345.83,hydrosheds
7040005410,-102.1354167,17.95208333,111463.92,hydrosheds
7040005420,-105.29375,20.68958333,12315.25,hydrosheds
7040006390,-105.44375,21.63958333,122677.26,hydrosheds
7040006400,-105.5020833,21.75625,25736.29,hydrosheds
7040007380,-109.41875,25.82708333,34844,hydrosheds
7040007390,-109.8020833,26.73541667,14144.98,hydrosheds
7040007830,-110.5895833,27.65625,72968.78,hydrosheds
7040007840,-112.9854167,30.53125,25987.26,hydrosheds
7040008710,-114.95625,31.91875,620437.52,hydrosheds
7040013170,-121.7979167,36.74375,11095.25,hydrosheds
7040013550,-121.94375,38.05625,124352.62,hydrosheds
7040014200,-124.04375,41.52291667,31130.42,hydrosheds
7040014250,-124.43125,42.42291667,13341.72,hydrosheds
7040014930,-123.4645833,46.26041667,651407.2,hydrosheds
7040016260,-122.96875,49.15625,230830.72,hydrosheds
7040019010,-129.58125,54.21041667,51784.93,hydrosheds
7040019190,-129.6020833,55.01041667,19829.5,hydrosheds
7040020090,-132.2520833,56.68541667,50659.01,hydrosheds
7040020100,-133.9229167,58.50208333,17420.45,hydrosheds
7040021620,-94.82291667,59.06875,50243.26,hydrosheds
7040021690,-94.60625,58.89791667,13992.38,hydrosheds
7040021740,-94.18958333,58.66875,302499.9,hydrosheds
7040022240,-92.73958333,56.93541667,1004347.44,hydrosheds
7040022270,-92.24791667,57.01875,107549.66,hydrosheds
7040022840,-87.64375,55.98125,101171.98,hydrosheds
7040022850,-85.16458333,55.26458333,65635.28,hydrosheds
7040024290,-81.57291667,52.29375,134726.16,hydrosheds
7040024580,-80.46041667,51.32708333,107727.46,hydrosheds
7040024600,-79.76875,51.14791667,29226.72,hydrosheds
7040024830,-78.91875,51.21458333,66053.71,hydrosheds
7040024840,-78.83541667,51.35208333,21100.17,hydrosheds
7040024890,-78.69375,51.49375,41986.87,hydrosheds
7040025090,-78.43125,52.23541667,46090.71,hydrosheds
7040025560,-78.91041667,53.81458333,96570.1,hydrosheds
7040025570,-77.73958333,55.27291667,41172.31,hydrosheds
7040028070,-70.99791667,60.07291667,40952.57,hydrosheds
7040028410,-70.08958333,58.77708333,41858.02,hydrosheds
7040028670,-68.48125,58.02708333,135538.46,hydrosheds
7040028680,-67.67291667,58.08541667,31579.13,hydrosheds
7040029000,-66.01041667,58.48958333,40742.03,hydrosheds
7040029460,-60.68541667,55.03958333,10711.51,hydrosheds
7040031660,-60.13958333,53.52291667,14658.17,hydrosheds
7040031710,-60.18541667,53.31875,92709.58,hydrosheds
7040031720,-57.45625,53.56875,11301.89,hydrosheds
7040032940,-59.60625,50.46875,19337.52,hydrosheds
7040033110,-61.69791667,50.13958333,16075.62,hydrosheds
7040033120,-63.80625,50.29791667,14325.38,hydrosheds
7040033480,-69.76458333,48.13958333,87595.8,hydrosheds
7040034520,-71.19375,46.81458333,1053293.76,hydrosheds
7040034530,-66.07708333,45.26458333,54912.82,hydrosheds
7040038340,-69.79375,43.85625,24591.02,hydrosheds
7040039620,-72.34791667,41.31041667,28999.23,hydrosheds
7040039870,-74.01458333,40.73541667,34791.52,hydrosheds
7040039880,-75.51041667,39.70208333,28584.29,hydrosheds
7040041050,-76.09791667,39.56875,70980.33,hydrosheds
7040041400,-77.02708333,38.85625,30316.57,hydrosheds
7040041410,-77.26458333,37.31875,18243.72,hydrosheds
7040042040,-76.70208333,35.92708333,24470.97,hydrosheds
7040043090,-79.25625,33.36458333,40953.31,hydrosheds
7040043160,-79.25625,33.15625,39730.15,hydrosheds
7040043170,-81.38958333,31.33541667,37509.7,hydrosheds
7040045890,-84.98958333,29.73958333,50745.5,hydrosheds
7040045900,-86.10625,30.38958333,11890.73,hydrosheds
7040046590,-88.03541667,30.68125,112529.98,hydrosheds
7040046600,-88.60625,30.39791667,21775.55,hydrosheds
7040046750,-89.64791667,30.16458333,20909.59,hydrosheds
7040047060,-89.26458333,29.11041667,3179500.16,hydrosheds
7040047070,-91.23958333,29.65625,12050.85,hydrosheds
7040047850,-93.83958333,29.69375,54155.32,hydrosheds
7040047970,-94.69791667,29.75208333,46108.12,hydrosheds
7040048300,-95.37708333,28.87708333,109492.56,hydrosheds
7040048410,-95.97708333,28.59791667,106729.92,hydrosheds
7040048420,-97.51875,27.86458333,43567.78,hydrosheds
7040049270,-97.14791667,25.95625,475503.2,hydrosheds
7040049280,-97.77708333,23.78125,20950.03,hydrosheds
7040049990,-97.78958333,22.25625,85839.74,hydrosheds
7040050640,-95.74791667,18.74791667,39661.21,hydrosheds
7040050650,-94.40625,18.16041667,21350.6,hydrosheds
7040050920,-92.67291667,18.56458333,123641.06,hydrosheds
7040050930,-83.14791667,14.98958333,24600.67,hydrosheds
7040054660,-83.58541667,10.78125,41214.42,hydrosheds
7040059990,-55.39791667,49.03541667,11257.95,hydrosheds
7040073620,-112.83125,41.41041667,86895.52,hydrosheds
7040073630,-118.6479167,39.80625,53631.77,hydrosheds
7040073640,-102.5229167,25.78541667,46308.12,hydrosheds
7040073660,-106.9645833,31.15208333,33345.34,hydrosheds
7040073690,-116.8979167,36.37708333,21174.1,hydrosheds
7040073710,-115.8354167,33.33541667,20050.79,hydrosheds
7040073720,-119.0520833,40.90208333,17492.29,hydrosheds
7040073780,-118.7854167,43.32708333,12252.19,hydrosheds
7040192420,-98.10208333,53.32708333,335029.54,hydrosheds
7040192560,-98.09791667,53.32291667,561701.8,hydrosheds
7040194860,-105.0854167,53.23541667,121598.86,hydrosheds
7040194980,-105.0770833,53.23125,131442.04,hydrosheds
7040256540,-109.8854167,50.92291667,44043.23,hydrosheds
7040256690,-109.8854167,50.91875,61815.73,hydrosheds
7040282720,-111.69375,49.93958333,23861.56,hydrosheds
7040282770,-111.6979167,49.93541667,28558.61,hydrosheds
7040374800,-72.52291667,46.33958333,41991.35,hydrosheds
7040374950,-72.52291667,46.33541667,986574.32,hydrosheds
7040379310,-119.03125,46.19791667,260938.7,hydrosheds
7040379430,-119.0354167,46.19375,269625.12,hydrosheds
7040388580,-116.7895833,45.85625,36186.08,hydrosheds
7040388740,-116.7895833,45.85208333,173889.98,hydrosheds
7040392520,-83.82708333,45.73125,214026.6,hydrosheds
7040392650,-83.82708333,45.72708333,184283.08,hydrosheds
7040394680,-122.7645833,45.65625,28948.98,hydrosheds
7040394690,-122.7604167,45.65625,610224.8,hydrosheds
7040395190,-120.9145833,45.63958333,571393.92,hydrosheds
7040395340,-120.9145833,45.63541667,27549.56,hydrosheds
7040402320,-73.78958333,45.39791667,147405.8,hydrosheds
7040402430,-73.78541667,45.39375,782539.6,hydrosheds
7040426310,-82.41041667,44.53125,450208.6,hydrosheds
7040426320,-82.40625,44.53125,68517.65,hydrosheds
7040569640,-90.11875,38.81041667,1326743.36,hydrosheds
7040569650,-90.11458333,38.81041667,446350.76,hydrosheds
7040585110,-109.8895833,38.18958333,115603.28,hydrosheds
7040585120,-109.8854167,38.18958333,67936.5,hydrosheds
7040607990,-110.9020833,37.18541667,207533.26,hydrosheds
7040608130,-110.9020833,37.18125,64725.44,hydrosheds
7040612640,-89.13125,36.98958333,527761.24,hydrosheds
7040612840,-89.12708333,36.98125,1815893.44,hydrosheds
7040632150,-111.8020833,36.19791667,285991.72,hydrosheds
7040632220,-111.7979167,36.19375,67719.53,hydrosheds
7040686450,-91.10208333,33.77708333,409027.04,hydrosheds
7040686540,-91.10208333,33.77291667,2469256,hydrosheds
7040707710,-114.54375,32.72708333,466505.24,hydrosheds
7040707810,-114.54375,32.72291667,148871.94,hydrosheds
7040741760,-91.66458333,30.98958333,239195.08,hydrosheds
7040741770,-91.65625,30.98958333,2934853.12,hydrosheds
8040000010,-138.5895833,59.16458333,28067.82,hydrosheds
8040000810,-144.9104167,60.48125,65703.55,hydrosheds
8040002260,-150.5604167,61.36041667,50346.5,hydrosheds
8040002270,-156.9229167,58.97708333,24366.88,hydrosheds
8040004480,-158.43125,59.01458333,35917.52,hydrosheds
8040004910,-162.41875,60.03541667,123076.7,hydrosheds
8040005510,-164.4645833,63.03125,832828.72,hydrosheds
8040005520,-160.28125,66.59791667,15073.95,hydrosheds
8040007020,-161.21875,66.57708333,30059.88,hydrosheds
8040007180,-162.4229167,67.06041667,32534.82,hydrosheds
8040007190,-156.2020833,70.91875,12998.94,hydrosheds
8040008230,-152.74375,70.85625,17990.38,hydrosheds
8040008380,-150.9645833,70.41458333,59613.22,hydrosheds
8040008390,-148.19375,70.33958333,12436.44,hydrosheds
8040009560,-135.15625,69.24791667,1795841.44,hydrosheds
8040009570,-128.8729167,69.66458333,66586.77,hydrosheds
8040010700,-115.5229167,67.88125,14747.03,hydrosheds
8040011270,-115.09375,67.80625,30833.04,hydrosheds
8040011280,-108.9104167,67.39791667,13774.25,hydrosheds
8040011800,-108.09375,66.85625,25410.74,hydrosheds
8040012600,-103.9895833,68.03958333,17693.19,hydrosheds
8040013480,-95.33958333,67.15625,118549.88,hydrosheds
8040013490,-89.96458333,68.33125,10192.49,hydrosheds
8040016860,-89.99375,64.13958333,11606.54,hydrosheds
